
  Hermes Web UI -- startup config
  --------------------------------
  repo root   : /Users/can/hermes-webui
  agent dir   : /Users/can/.hermes/hermes-agent  [32m[ok][0m
  python      : /Users/can/.hermes/hermes-agent/venv/bin/python
  state dir   : /Users/can/.hermes/webui
  workspace   : /Users/can/work
  host:port   : 127.0.0.1:8787
  config file : /Users/can/.hermes/config.yaml  (found)

[ok] Raised file descriptor soft limit 2560 -> 4096
  [tip] No password set. Any process on this machine can read sessions
        and memory via the local API. Set HERMES_WEBUI_PASSWORD to
        enable authentication.
  Hermes Web UI listening on http://127.0.0.1:8787
  Remote access: ssh -N -L 8787:127.0.0.1:8787 <user>@<your-server>
  Then open:     http://localhost:8787

[webui] {"ts": "2026-05-18T16:36:41Z", "method": "GET", "path": "/api/health/agent", "status": 200, "ms": 24.2}
[webui] {"ts": "2026-05-18T16:36:41Z", "method": "POST", "path": "/api/models/refresh", "status": 404, "ms": 0.6}
[webui] {"ts": "2026-05-18T16:36:52Z", "method": "POST", "path": "/api/models/refresh", "status": 404, "ms": 0.6}
[webui] {"ts": "2026-05-18T16:36:58Z", "method": "GET", "path": "/api/plugins", "status": 200, "ms": 1.1}
[webui] {"ts": "2026-05-18T16:37:00Z", "method": "GET", "path": "/api/providers", "status": 200, "ms": 2236.3}
[webui] {"ts": "2026-05-18T16:37:00Z", "method": "GET", "path": "/api/provider/quota", "status": 200, "ms": 0.5}
[webui] {"ts": "2026-05-18T16:37:11Z", "method": "GET", "path": "/api/crons/recent?since=1779121931.232", "status": 200, "ms": 1.5}
[webui] {"ts": "2026-05-18T16:37:11Z", "method": "GET", "path": "/api/health/agent", "status": 200, "ms": 24.7}
[webui] {"ts": "2026-05-18T16:37:28Z", "method": "GET", "path": "/api/mcp/servers", "status": 200, "ms": 23.1}
[webui] {"ts": "2026-05-18T16:37:28Z", "method": "GET", "path": "/api/mcp/tools", "status": 200, "ms": 39.1}
[webui] {"ts": "2026-05-18T16:37:28Z", "method": "GET", "path": "/api/gateway/status", "status": 200, "ms": 37.8}
[webui] {"ts": "2026-05-18T16:37:41Z", "method": "GET", "path": "/api/crons/recent?since=1779121931.232", "status": 200, "ms": 2.5}
[webui] {"ts": "2026-05-18T16:37:41Z", "method": "GET", "path": "/api/health/agent", "status": 200, "ms": 26.9}
[webui] {"ts": "2026-05-18T16:37:48Z", "method": "GET", "path": "/api/profiles", "status": 200, "ms": 256.5}
[webui] {"ts": "2026-05-18T16:37:48Z", "method": "GET", "path": "/api/crons", "status": 200, "ms": 0.7}
[webui] {"ts": "2026-05-18T16:37:53Z", "method": "GET", "path": "/api/crons", "status": 200, "ms": 1.5}
[webui] {"ts": "2026-05-18T16:37:54Z", "method": "GET", "path": "/api/kanban/boards", "status": 200, "ms": 36.4}
[webui] {"ts": "2026-05-18T16:37:54Z", "method": "GET", "path": "/api/kanban/config", "status": 200, "ms": 6.9}
[webui] {"ts": "2026-05-18T16:37:54Z", "method": "GET", "path": "/api/kanban/assignees", "status": 200, "ms": 3.4}
[webui] {"ts": "2026-05-18T16:37:54Z", "method": "GET", "path": "/api/kanban/board", "status": 200, "ms": 2.8}
[webui] {"ts": "2026-05-18T16:37:54Z", "method": "GET", "path": "/api/kanban/stats", "status": 200, "ms": 2.2}
[webui] {"ts": "2026-05-18T16:37:54Z", "method": "GET", "path": "/api/kanban/events/stream?since=23", "status": 200, "ms": 0.1}
[webui] {"ts": "2026-05-18T16:38:02Z", "method": "GET", "path": "/api/memory", "status": 200, "ms": 7.7}
[webui] {"ts": "2026-05-18T16:38:11Z", "method": "GET", "path": "/api/crons/recent?since=1779121931.232", "status": 200, "ms": 6.1}
[webui] {"ts": "2026-05-18T16:38:11Z", "method": "GET", "path": "/api/dashboard/status", "status": 200, "ms": 25.2}
[webui] {"ts": "2026-05-18T16:38:11Z", "method": "GET", "path": "/api/health/agent", "status": 200, "ms": 45.5}
[webui] {"ts": "2026-05-18T16:38:16Z", "method": "GET", "path": "/api/workspaces", "status": 200, "ms": 0.7}
[webui] {"ts": "2026-05-18T16:38:17Z", "method": "GET", "path": "/api/profiles", "status": 200, "ms": 323.5}
[webui] {"ts": "2026-05-18T16:38:23Z", "method": "GET", "path": "/api/insights?days=30", "status": 200, "ms": 3.2}
[webui] {"ts": "2026-05-18T16:38:23Z", "method": "GET", "path": "/api/wiki/status", "status": 200, "ms": 4.1}
[webui] {"ts": "2026-05-18T16:38:23Z", "method": "GET", "path": "/api/system/health", "status": 200, "ms": 0.5}
[webui] {"ts": "2026-05-18T16:38:23Z", "method": "GET", "path": "/api/system/health", "status": 200, "ms": 0.2}
[webui] {"ts": "2026-05-18T16:38:26Z", "method": "GET", "path": "/api/logs?file=agent&tail=200", "status": 200, "ms": 23.4}
[webui] {"ts": "2026-05-18T16:38:31Z", "method": "GET", "path": "/api/logs?file=agent&tail=200", "status": 200, "ms": 21.5}
